,time,month,age,temp,lowest_temp,highest_temp,humidity,total_sun,air_pressure,daily_temp_diff,suicide,delayed_unemployment,sex_0,sex_1,marriage_1,marriage_2,marriage_3,marriage_4,job_1,job_2,job_3,job_5,job_6,job_7,job_8,job_9,job_10,edu_1,edu_2,edu_3,edu_4,edu_5,edu_6
179807,21,10,76,14.0,7.4,21.4,43.3,10.3,1010.7,14.0,0,3.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
63373,2,6,74,23.8,21.3,28.4,71.6,7.4,992.8,7.1,0,3.9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
79131,23,8,78,22.3,20.9,24.4,90.0,0.5,999.5,3.5,0,3.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
97362,13,10,99,21.2,13.9,29.0,48.5,10.2,1008.0,15.1,0,3.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
139728,10,2,81,0.7,-2.6,6.9,65.5,1.5,1011.3,9.5,0,3.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
87224,11,9,90,21.3,18.6,26.6,74.9,2.1,1003.6,8.0,0,3.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
119612,5,12,79,-5.2,-7.3,-2.0,45.8,9.1,1015.9,5.3,0,3.1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
26695,18,3,91,4.5,-0.9,9.4,65.0,4.3,1015.2,10.3,0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
84728,11,9,66,22.4,18.0,27.6,79.4,11.9,998.3,9.6,0,3.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
191461,5,12,69,-1.1,-6.1,6.4,42.6,9.2,1017.8,12.5,0,3.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
178522,14,10,78,22.7,19.6,27.9,73.3,8.5,999.9,8.3,0,3.5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
91925,23,9,67,21.0,18.6,24.2,78.1,3.0,1006.3,5.6,0,3.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
54877,3,6,87,24.7,20.4,29.9,58.1,4.2,1001.8,9.5,0,3.9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
117881,3,12,65,-2.4,-7.4,4.1,44.1,9.0,1024.3,11.5,0,3.1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
76195,3,8,79,26.1,21.9,30.6,62.3,11.7,998.3,8.7,0,3.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
90332,4,9,74,20.2,17.5,25.6,61.6,4.4,1007.1,8.1,0,3.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
90766,8,9,86,23.0,18.1,29.0,52.1,9.9,1007.0,10.9,0,3.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7441,10,1,81,-5.5,-7.2,-3.1,62.6,3.1,1014.5,4.1,0,2.7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
195219,13,12,77,-3.9,-9.1,1.0,50.9,5.6,1021.9,10.1,0,3.5,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8732,13,1,89,4.2,-0.4,6.3,74.4,0.0,1006.2,6.7,0,2.7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
179901,5,10,68,15.4,10.0,21.1,62.4,8.0,1010.1,11.1,0,3.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
99995,11,10,88,14.4,12.9,17.1,97.8,0.0,1006.6,4.2,0,3.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
55219,15,6,84,22.6,20.6,24.6,73.5,0.1,998.1,4.0,0,3.9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
193756,6,12,77,-2.5,-4.4,1.5,71.1,0.8,1009.9,5.9,0,3.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
121839,12,12,74,-3.8,-8.1,0.0,54.5,0.4,1017.5,8.1,0,3.1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
147607,9,4,81,11.1,7.8,18.7,76.1,9.2,1005.0,10.9,0,3.7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
60475,15,6,90,22.5,20.8,25.6,79.3,2.7,996.0,4.8,0,3.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
159284,13,6,78,23.5,19.4,29.6,70.5,9.2,992.2,10.2,0,4.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
194077,18,12,84,-2.4,-4.3,1.1,66.0,3.1,1019.9,5.4,0,3.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
175673,12,9,81,23.1,18.5,28.2,64.8,7.1,1001.5,9.7,0,3.6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
168145,17,8,79,31.2,26.5,36.0,60.1,11.4,999.6,9.5,0,3.6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
61769,4,6,92,21.0,19.4,23.2,91.4,1.5,996.2,3.8,0,3.9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
72786,11,7,79,26.6,21.6,31.3,71.6,7.6,998.8,9.7,0,3.8,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
41443,23,4,78,16.0,9.6,23.3,43.1,10.5,1005.2,13.7,0,3.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
75287,21,8,88,26.6,25.0,29.2,87.5,1.6,994.2,4.2,0,3.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
84062,12,9,87,23.1,19.3,27.7,73.6,2.6,1001.9,8.4,0,3.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
13883,5,2,68,2.4,-2.0,7.6,47.3,5.2,1010.0,9.6,0,2.6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
133525,10,1,84,1.9,-1.4,5.4,43.6,0.1,1014.6,6.8,0,3.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
66263,15,7,85,25.9,23.7,29.3,73.0,3.6,996.7,5.6,0,3.8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
78973,20,8,80,24.0,22.9,25.0,81.1,0.0,1002.4,2.1,0,3.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
74814,23,8,74,26.4,24.7,29.6,93.0,0.9,989.3,4.9,0,3.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
35459,12,4,96,6.6,2.3,11.7,52.6,10.0,1003.0,9.4,0,3.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
3697,14,1,81,-1.7,-5.4,2.4,44.1,6.4,1020.4,7.8,0,2.7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
121383,13,12,91,-8.3,-13.2,-2.2,39.9,9.2,1023.0,11.0,0,3.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
150822,16,4,75,21.1,12.1,29.6,34.8,9.9,1004.1,17.5,0,3.7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
37019,20,4,65,10.3,7.0,15.3,85.3,6.5,1007.1,8.3,0,3.4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
106361,20,11,92,9.8,5.1,16.5,52.5,9.5,1014.9,11.4,0,3.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
155418,0,5,85,24.7,17.6,31.7,35.0,11.8,1006.0,14.1,0,4.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
34623,0,4,76,15.5,9.9,21.9,30.0,10.1,1006.4,12.0,0,3.4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
57128,11,6,81,21.4,19.2,24.5,75.3,2.8,996.7,5.3,0,3.9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1114,0,1,89,-0.1,-3.7,5.6,47.1,8.7,1008.8,9.3,0,2.7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
115108,6,12,84,-1.1,-7.2,7.9,58.8,4.6,1004.4,15.1,0,3.1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
12262,22,2,77,-3.5,-8.2,2.8,38.5,4.6,1007.0,11.0,0,2.6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
75026,9,8,66,26.4,24.7,29.6,93.0,0.9,989.3,4.9,0,3.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
74424,2,8,84,31.4,28.7,35.8,55.0,6.6,992.4,7.1,0,3.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
118877,12,12,90,-1.5,-5.2,3.2,64.8,7.2,1012.8,8.4,0,3.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
35020,16,4,77,10.2,5.5,13.6,63.0,0.0,1003.2,8.1,0,3.4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
185747,20,11,69,9.1,6.2,14.2,63.3,8.6,1008.3,8.0,0,3.6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
185607,7,11,93,9.1,6.2,14.2,63.3,8.6,1008.3,8.0,0,3.6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
118723,7,12,87,-1.5,-5.2,3.2,64.8,7.2,1012.8,8.4,0,3.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
140727,18,3,91,13.2,6.4,20.3,55.3,9.8,1013.4,13.9,0,3.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
112665,5,11,78,10.2,6.6,15.1,56.0,5.7,1007.5,8.5,0,3.3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
72209,1,7,82,25.0,21.4,30.6,75.0,6.8,1000.6,9.2,0,3.8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
59707,21,6,88,24.5,21.5,30.7,71.8,5.3,994.7,9.2,0,3.9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
106100,10,11,73,9.8,5.1,16.5,52.5,9.5,1014.9,11.4,0,3.3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
26447,20,3,85,1.5,-3.6,7.7,50.4,11.1,1015.8,11.3,0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
142668,18,3,77,4.7,1.3,9.6,57.0,9.2,1012.0,8.3,0,3.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
162334,15,7,83,24.0,22.0,26.6,86.5,0.0,994.5,4.6,0,3.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
57874,1,6,71,20.5,18.3,26.9,87.1,4.3,996.4,8.6,0,3.9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
33262,3,3,91,15.0,13.2,18.0,73.4,0.0,998.7,4.8,0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
189609,15,12,77,1.6,-3.5,7.9,48.4,9.3,1020.7,11.4,0,3.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
158805,19,6,80,24.6,20.2,31.3,60.9,12.1,1001.6,11.1,0,4.2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
191665,12,12,76,2.3,-3.0,6.3,37.9,3.9,1013.6,9.3,0,3.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
70088,9,7,71,27.9,24.6,33.2,75.8,5.5,1001.1,8.6,0,3.8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
61677,5,6,73,21.0,19.4,23.2,91.4,1.5,996.2,3.8,0,3.9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
22686,0,3,71,6.0,3.3,9.4,61.1,1.0,1008.0,6.1,0,3.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
14229,12,2,76,0.2,-1.5,2.5,79.4,0.9,1006.8,4.0,0,2.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
15798,10,2,71,1.2,-2.0,5.1,49.3,5.1,1017.8,7.1,0,2.6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
23101,16,3,88,4.5,-0.2,10.1,46.4,10.5,1011.0,10.3,0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
46032,7,5,89,13.1,7.6,19.0,45.9,12.6,1007.5,11.4,0,4.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
193289,13,12,72,7.6,4.4,13.6,71.3,8.9,1016.5,9.2,0,3.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
78862,7,8,72,24.0,22.9,25.0,81.1,0.0,1002.4,2.1,0,3.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
95095,12,10,85,16.6,10.5,22.6,57.0,10.6,1008.3,12.1,0,3.4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
154998,23,5,73,24.3,16.3,31.9,36.4,13.4,1007.2,15.6,0,4.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
93569,7,10,72,19.2,14.9,24.4,68.6,7.2,1006.8,9.5,0,3.4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
107145,20,11,86,9.4,3.5,16.5,49.9,9.7,1012.2,13.0,0,3.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
92944,14,9,83,19.4,17.7,20.7,99.0,0.0,1003.7,3.0,0,3.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
190309,23,12,97,5.9,0.5,10.3,69.1,2.3,1007.5,9.8,0,3.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
62864,14,6,66,24.1,20.6,29.5,74.8,9.8,995.1,8.9,0,3.9,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
10718,8,1,86,4.0,-1.0,6.5,66.1,0.9,1005.4,7.5,0,2.7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
121126,4,12,86,-9.0,-11.1,-5.2,41.0,9.2,1014.3,5.9,0,3.1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
130187,9,1,88,-5.2,-9.1,0.7,46.0,9.1,1013.3,9.8,0,3.1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7617,8,1,78,-3.9,-9.5,1.6,60.0,9.0,1018.0,11.1,0,2.7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
3943,10,1,83,-2.4,-7.7,2.5,43.5,6.4,1017.6,10.2,0,2.7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
170773,16,8,86,30.1,26.5,34.9,59.0,4.6,996.4,8.4,0,3.6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
23104,16,3,75,4.5,-0.2,10.1,46.4,10.5,1011.0,10.3,0,3.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
44486,11,5,78,16.0,10.4,22.1,60.5,12.0,1003.3,11.7,0,4.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
107925,21,11,69,6.0,-1.3,10.0,50.6,8.4,1003.8,11.3,0,3.3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
154391,6,5,80,15.9,10.8,21.9,57.0,12.3,999.7,11.1,0,4.9,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
106112,11,11,77,9.8,5.1,16.5,52.5,9.5,1014.9,11.4,0,3.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
153671,21,5,69,17.8,12.1,24.0,62.4,12.5,1002.9,11.9,0,4.9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
160177,5,6,79,24.1,20.3,29.3,64.5,8.8,998.1,9.0,0,4.2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
180128,8,10,88,15.5,11.4,20.7,57.0,10.5,1012.0,9.3,0,3.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
137879,21,2,73,2.3,0.1,4.4,56.4,0.5,1016.2,4.3,0,3.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
143407,21,3,67,9.3,2.0,14.7,40.9,6.4,1009.7,12.7,0,3.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
187563,15,11,75,9.5,5.1,14.6,40.5,1.1,1008.5,9.5,0,3.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5660,9,1,81,-0.1,-3.7,3.8,55.9,6.2,1015.9,7.5,0,2.7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
98051,11,10,76,13.8,8.5,20.0,51.8,10.7,1007.3,11.5,0,3.4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
31011,16,3,77,8.6,2.3,15.5,63.5,9.9,1012.8,13.2,0,3.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
74375,19,8,79,31.4,28.7,35.8,55.0,6.6,992.4,7.1,0,3.5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
45897,21,5,80,11.3,6.8,15.5,56.5,12.8,1006.7,8.7,0,4.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
78855,19,8,84,24.0,22.9,25.0,81.1,0.0,1002.4,2.1,0,3.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
73659,6,7,84,28.6,25.8,34.4,75.9,7.9,1000.2,8.6,0,3.8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
104998,10,11,78,11.3,5.4,18.5,60.5,9.7,1011.6,13.1,0,3.3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
63259,11,6,92,23.8,21.3,28.4,71.6,7.4,992.8,7.1,0,3.9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
189969,21,12,65,5.5,2.0,9.5,60.1,0.5,1008.1,7.5,0,3.5,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
96013,13,10,76,16.7,10.0,23.6,61.5,10.6,1011.9,13.6,0,3.4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
192787,2,12,81,4.9,2.7,8.1,68.8,0.1,1018.4,5.4,0,3.5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
16781,15,2,80,2.7,-0.7,7.6,47.3,6.8,1017.4,8.3,0,2.6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
158890,4,6,86,23.5,20.9,26.5,74.3,0.7,1000.1,5.6,0,4.2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
166978,7,7,85,26.3,23.4,28.4,82.3,0.5,999.0,5.0,0,3.9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
71773,8,7,84,27.5,22.1,33.7,81.9,4.9,994.2,11.6,0,3.8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
30067,11,3,85,6.3,2.8,10.3,71.3,4.1,1003.7,7.5,0,3.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
78875,9,8,73,24.0,22.9,25.0,81.1,0.0,1002.4,2.1,0,3.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
59626,7,6,79,23.9,19.1,29.0,66.4,10.9,995.9,9.9,0,3.9,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
81528,17,8,89,25.9,24.1,28.6,71.8,1.2,997.4,4.5,0,3.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
23341,4,3,85,4.5,-0.2,10.1,46.4,10.5,1011.0,10.3,0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
121850,2,12,80,-3.8,-8.1,0.0,54.5,0.4,1017.5,8.1,0,3.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
57107,1,6,77,21.4,19.2,24.5,75.3,2.8,996.7,5.3,0,3.9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
147743,13,4,74,10.7,7.4,14.1,83.9,0.0,1003.8,6.7,0,3.7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
150794,5,4,68,21.1,12.1,29.6,34.8,9.9,1004.1,17.5,0,3.7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
135113,18,2,86,-3.1,-6.2,2.0,38.6,9.8,1012.6,8.2,0,3.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
145150,2,3,91,7.2,2.2,13.1,55.6,11.1,1009.7,10.9,0,3.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
19992,11,2,90,2.2,-2.1,7.4,49.3,9.4,1020.5,9.5,0,2.6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2356,3,1,93,3.0,0.3,5.5,56.0,0.0,1014.6,5.2,0,2.7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
126300,2,12,75,-1.9,-6.9,1.7,47.4,6.7,1007.6,8.6,0,3.1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
117700,5,12,77,-1.6,-4.8,2.7,48.4,8.9,1019.7,7.5,0,3.1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14317,15,2,69,0.2,-1.5,2.5,79.4,0.9,1006.8,4.0,0,2.6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
32238,2,3,68,15.4,11.8,21.9,64.6,6.4,1000.1,10.1,0,3.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
142650,14,3,79,4.7,1.3,9.6,57.0,9.2,1012.0,8.3,0,3.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
69329,22,7,87,25.9,23.6,29.6,75.9,3.2,1001.2,6.0,0,3.8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
61635,4,6,67,21.0,19.4,23.2,91.4,1.5,996.2,3.8,0,3.9,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25270,0,3,71,-0.6,-4.6,4.3,45.9,10.6,1019.1,8.9,0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
30857,19,3,85,8.6,2.3,15.5,63.5,9.9,1012.8,13.2,0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
142858,1,3,66,5.2,-1.0,12.4,43.4,8.9,1012.8,13.4,0,3.2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
112482,5,11,79,9.8,8.0,13.2,59.8,0.0,1010.3,5.2,0,3.3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
152032,16,5,82,12.9,8.9,17.6,86.1,0.0,984.5,8.7,0,4.9,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
137747,1,2,100,2.3,0.1,4.4,56.4,0.5,1016.2,4.3,0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
108091,9,11,84,6.0,-1.3,10.0,50.6,8.4,1003.8,11.3,0,3.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
91684,10,9,91,22.2,17.7,27.7,66.9,8.0,1003.2,10.0,0,3.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
148695,21,4,73,12.4,9.3,18.6,75.9,6.5,1002.4,9.3,0,3.7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
33440,23,3,71,15.0,13.2,18.0,73.4,0.0,998.7,4.8,0,3.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
95755,17,10,92,16.7,10.0,23.6,61.5,10.6,1011.9,13.6,0,3.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
133114,1,1,77,-1.1,-4.7,4.3,56.3,9.4,1019.0,9.0,0,3.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
19493,6,2,79,0.9,-4.0,6.9,49.1,10.1,1019.5,10.9,0,2.6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
116671,9,12,73,-6.6,-10.1,-2.5,45.5,9.3,1010.8,7.6,0,3.1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
121751,8,12,85,-3.8,-8.1,0.0,54.5,0.4,1017.5,8.1,0,3.1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
110836,9,11,91,7.9,2.7,14.6,61.9,8.8,1014.4,11.9,0,3.3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
171102,17,8,80,30.7,26.9,36.6,57.5,8.3,996.3,9.7,0,3.6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
107201,20,11,79,9.4,3.5,16.5,49.9,9.7,1012.2,13.0,0,3.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
